Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,lag_1,lag_2,lag_4,rolling_mean_4
22,2010-05-28,1103740.4,0,65.64,2.906,136.1489101,8.348,2010,5,21,28,979977.89,973585.33,977683.06,1027569.2250000001
22,2010-06-04,1095539.13,0,69.49,2.857,136.2181682,8.348,2010,6,22,4,1103740.4,979977.89,1052973.28,1038210.6875
22,2010-06-11,1061196.47,0,65.01,2.83,136.2874263,8.348,2010,6,23,11,1095539.13,1103740.4,973585.33,1060113.4725
22,2010-06-18,1052895.25,0,67.13,2.805,136.3243393,8.348,2010,6,24,18,1061196.47,1095539.13,979977.89,1078342.8125
22,2010-06-25,1095020.33,0,74.37,2.81,136.3483143,8.348,2010,6,25,25,1052895.25,1061196.47,1103740.4,1076162.795
22,2010-07-02,1120259.71,0,72.88,2.815,136.3722893,8.433,2010,7,26,2,1095020.33,1052895.25,1095539.13,1082342.94
22,2010-07-09,1092654.26,0,79.22,2.806,136.3962643,8.433,2010,7,27,9,1120259.71,1095020.33,1061196.47,1090207.3875
22,2010-07-16,988392.99,0,76.3,2.796,136.4179827,8.433,2010,7,28,16,1092654.26,1120259.71,1052895.25,1074081.8225
22,2010-07-23,974123.2,0,76.91,2.784,136.4366924,8.433,2010,7,29,23,988392.99,1092654.26,1095020.33,1043857.54
22,2010-07-30,970773.64,0,76.35,2.792,136.4554021,8.433,2010,7,30,30,974123.2,988392.99,1120259.71,1006486.0225
22,2010-08-06,1010326.14,0,74.37,2.792,136.4741118,8.433,2010,8,31,6,970773.64,974123.2,1092654.26,985903.9925
22,2010-08-13,993097.43,0,74.75,2.81,136.4928214,8.433,2010,8,32,13,1010326.14,970773.64,988392.99,987080.1025
22,2010-08-20,1017045.44,0,73.21,2.796,136.5249182,8.433,2010,8,33,20,993097.43,1010326.14,974123.2,997810.6625
22,2010-08-27,1081420.96,0,68.99,2.77,136.557015,8.433,2010,8,34,27,1017045.44,993097.43,970773.64,1025472.4925
22,2010-09-03,1074535.88,0,75.85,2.735,136.5891118,8.433,2010,9,35,3,1081420.96,1017045.44,1010326.14,1041524.9275
22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,2010,9,36,10,1074535.88,1081420.96,993097.43,1024294.1699999999
22,2010-09-17,918285.97,0,62.49,2.716,136.6338071,8.433,2010,9,37,17,924174.4,1074535.88,1017045.44,999604.3025
22,2010-09-24,902779.25,0,65.14,2.718,136.6317821,8.433,2010,9,38,24,918285.97,924174.4,1081420.96,954943.875
22,2010-10-01,905987.17,0,69.31,2.717,136.6297571,8.572,2010,10,39,1,902779.25,918285.97,1074535.88,912806.6975
22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572,2010,10,40,8,905987.17,902779.25,924174.4,935526.0025000001
22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572,2010,10,41,15,1015051.62,905987.17,918285.97,944554.875
22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572,2010,10,42,22,954401.46,1015051.62,902779.25,959109.6925
22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572,2010,10,43,29,960998.52,954401.46,905987.17,989054.4675
22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572,2010,11,44,5,1025766.27,960998.52,1015051.62,987013.6025
22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,11,45,12,1006888.16,1025766.27,954401.46,1009337.8975
22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572,2010,11,46,19,1043698.64,1006888.16,960998.52,1015562.3775
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,11,47,26,985896.44,1043698.64,1025766.27,1150246.375
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,12,48,3,1564502.26,985896.44,1006888.16,1206152.98
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,49,10,1230514.58,1564502.26,1043698.64,1287029.03
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,50,17,1367202.84,1230514.58,985896.44,1422475.6675
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,51,24,1527682.99,1367202.84,1564502.26,1521961.3625
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,2010,12,52,31,1962445.04,1527682.99,1230514.58,1407898.2875
22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458,2011,1,1,7,774262.28,1962445.04,1367202.84,1284586.2525
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,2,14,873954.7,774262.28,1527682.99,1104549.385
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,3,21,807535.52,873954.7,1962445.04,827688.38
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,4,28,855001.02,807535.52,774262.28,833965.0975
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,2011,2,5,4,799369.15,855001.02,873954.7,851991.6675
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,2,6,11,946060.98,799369.15,807535.52,902409.37
22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458,2011,2,7,18,1009206.33,946060.98,855001.02,932650.33
22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458,2011,2,8,25,975964.86,1009206.33,799369.15,960619.4
22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458,2011,3,9,4,911245.43,975964.86,946060.98,973442.4425
22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458,2011,3,10,11,997353.15,911245.43,1009206.33,957287.6675
22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458,2011,3,11,18,944587.23,997353.15,975964.86,944903.2325
22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458,2011,3,12,25,926427.12,944587.23,911245.43,950473.9725
22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252,2011,4,13,1,933528.39,926427.12,997353.15,939032.7775000001
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,2011,4,14,8,951588.37,933528.39,944587.23,945147.6425000001
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15,15,969046.69,951588.37,926427.12,965680.1225
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,16,22,1008557.04,969046.69,933528.39,1020493.5
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,17,29,1152781.9,1008557.04,951588.37,1014129.8574999999
22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,5,18,6,926133.8,1152781.9,969046.69,1029887.2000000001
22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252,2011,5,19,13,1032076.06,926133.8,1008557.04,1028137.625
22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252,2011,5,20,20,1001558.74,1032076.06,1152781.9,982519.1075
22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252,2011,5,21,27,970307.83,1001558.74,926133.8,1006377.7424999999
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,6,22,3,1021568.34,970307.83,1032076.06,1029651.2075
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,6,23,10,1125169.92,1021568.34,1001558.74,1044478.6449999999
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,24,17,1060868.49,1125169.92,970307.83,1062515.34
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,25,24,1042454.61,1060868.49,1021568.34,1060269.305
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,2011,7,26,1,1012584.2,1042454.61,1125169.92,1048349.745
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,7,27,8,1077491.68,1012584.2,1060868.49,1037395.2849999999
22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023,2011,7,28,15,1017050.65,1077491.68,1042454.61,1017270.0249999999
22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,29,22,961953.57,1017050.65,1012584.2,1005294.9249999999
22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,30,29,964683.8,961953.57,1077491.68,972161.6775
22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023,2011,8,31,5,944958.69,964683.8,1017050.65,963707.255
22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023,2011,8,32,12,983232.96,944958.69,961953.57,971163.6625000001
22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,33,19,991779.2,983232.96,964683.8,973243.94
22,2011-08-26,1181815.31,0,72.22,3.796,140.1629528,8.023,2011,8,34,26,973004.91,991779.2,944958.69,1032458.095
22,2011-09-02,912762.76,0,69.16,3.784,140.196985,8.023,2011,9,35,2,1181815.31,973004.91,983232.96,1014840.5449999999
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,36,9,912762.76,1181815.31,991779.2,1018004.3799999999
22,2011-09-16,937420.65,0,68.08,3.809,140.2735,8.023,2011,9,37,16,1004434.54,912762.76,973004.91,1009108.3150000001
22,2011-09-23,899834.75,0,62.36,3.758,140.32725,8.023,2011,9,38,23,937420.65,1004434.54,1181815.31,938613.175
22,2011-09-30,953314.16,0,69.78,3.684,140.381,8.023,2011,9,39,30,899834.75,937420.65,912762.76,948751.0250000001
22,2011-10-07,993436.67,0,56.44,3.633,140.43475,7.706,2011,10,40,7,953314.16,899834.75,1004434.54,946001.5575000001
22,2011-10-14,944337.32,0,62.63,3.583,140.4784194,7.706,2011,10,41,14,993436.67,953314.16,937420.65,947730.725
22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,42,21,944337.32,993436.67,899834.75,968163.8425
22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,43,28,981567.22,944337.32,953314.16,1004673.2224999999
22,2011-11-04,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,11,44,4,1099351.68,981567.22,993436.67,1032957.9524999999
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,45,11,1106575.59,1099351.68,944337.32,1059808.695
22,2011-11-18,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,46,18,1051740.29,1106575.59,981567.22,1066311.75
22,2011-11-25,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,11,47,25,1007579.44,1051740.29,1099351.68,1175438.2025000001
22,2011-12-02,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,12,48,2,1535857.49,1007579.44,1106575.59,1190699.59
22,2011-12-09,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,12,49,9,1167621.14,1535857.49,1051740.29,1255006.3775
22,2011-12-16,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,12,50,16,1308967.44,1167621.14,1007579.44,1366399.8499999999
22,2011-12-23,1863195.68,0,39.83,3.413,140.528765,7.706,2011,12,51,23,1453153.33,1308967.44,1535857.49,1448234.3975
22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,2011,12,52,30,1863195.68,1453153.33,1167621.14,1401994.3975
22,2012-01-06,895358.2,0,34.61,3.439,140.6461359,7.503,2012,1,1,6,982661.14,1863195.68,1308967.44,1298592.0875
22,2012-01-13,855437.57,0,39.0,3.523,140.7048214,7.503,2012,1,2,13,895358.2,982661.14,1453153.33,1149163.1475
22,2012-01-20,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,3,20,855437.57,895358.2,1863195.68,907621.0874999999
22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,4,27,897027.44,855437.57,982661.14,858570.6099999999
22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,2012,2,5,3,786459.23,897027.44,895358.2,874352.9975
22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,2,6,10,958487.75,786459.23,855437.57,919105.6224999999
22,2012-02-17,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,2,7,17,1034448.07,958487.75,897027.44,946036.115
22,2012-02-24,912958.95,0,39.0,3.751,141.3007857,7.503,2012,2,8,24,1004749.41,1034448.07,786459.23,977661.045
22,2012-03-02,974866.65,0,37.47,3.827,141.3875357,7.503,2012,3,9,2,912958.95,1004749.41,958487.75,981755.7699999999
22,2012-03-09,991127.01,0,41.72,3.876,141.4742857,7.503,2012,3,10,9,974866.65,912958.95,1034448.07,970925.505
22,2012-03-16,966780.01,0,46.06,3.867,141.55478,7.503,2012,3,11,16,991127.01,974866.65,1004749.41,961433.155
22,2012-03-23,992774.4,0,54.68,3.889,141.6269332,7.503,2012,3,12,23,966780.01,991127.01,912958.95,981387.0175000001
22,2012-03-30,965769.93,0,46.4,3.921,141.6990864,7.503,2012,3,13,30,992774.4,966780.01,974866.65,979112.8375
22,2012-04-06,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,4,14,6,965769.93,992774.4,991127.01,1030703.5
22,2012-04-13,939118.24,0,49.89,4.025,141.8433929,7.671,2012,4,15,13,1197489.66,965769.93,966780.01,1023788.0575000001
22,2012-04-20,1000342.87,0,58.81,4.046,141.9015262,7.671,2012,4,16,20,939118.24,1197489.66,992774.4,1025680.1749999999
22,2012-04-27,922539.94,0,51.42,4.023,141.9596595,7.671,2012,4,17,27,1000342.87,939118.24,965769.93,1014872.6775
22,2012-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,5,18,4,922539.94,1000342.87,1197489.66,966771.09
22,2012-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,2012,5,19,11,1005083.31,922539.94,939118.24,981458.6875
22,2012-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,2012,5,20,18,997868.63,1005083.31,1000342.87,978025.9750000001
22,2012-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,5,21,25,986612.02,997868.63,922539.94,1009215.3350000001
22,2012-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,6,22,1,1047297.38,986612.02,1005083.31,1033658.8500000001
22,2012-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,6,23,8,1102857.37,1047297.38,997868.63,1049475.2850000001
22,2012-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,6,24,15,1061134.37,1102857.37,986612.02,1068127.0775000001
22,2012-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,6,25,22,1061219.19,1061134.37,1047297.38,1084415.0575
22,2012-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,6,26,29,1112449.3,1061219.19,1102857.37,1072171.1600000001
22,2012-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,7,27,6,1053881.78,1112449.3,1061134.37,1081334.1025
22,2012-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,2012,7,28,13,1097786.14,1053881.78,1061219.19,1058869.65
22,2012-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,2012,7,29,20,971361.38,1097786.14,1112449.3,1028749.6675
22,2012-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,2012,7,30,27,991969.37,971361.38,1053881.78,996712.0249999999
22,2012-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,8,31,3,925731.21,991969.37,1097786.14,974079.9475
22,2012-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,2012,8,32,10,1007257.83,925731.21,971361.38,974692.7999999999
22,2012-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,2012,8,33,17,973812.79,1007257.83,991969.37,972018.7725000001
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,34,24,981273.26,973812.79,925731.21,1005812.6575
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,31,1060906.75,981273.26,1007257.83,1009565.915
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,7,1022270.86,1060906.75,973812.79,1015269.9175000001
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,14,996628.8,1022270.86,981273.26,999463.9225
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,21,918049.28,996628.8,1060906.75,964640.3675
22,2012-09-28,976479.51,0,62.17,4.018,142.76575,7.753,2012,9,39,28,921612.53,918049.28,1022270.86,953192.53
22,2012-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,10,40,5,976479.51,921612.53,996628.8,956507.1699999999
22,2012-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,10,41,12,1009887.36,976479.51,918049.28,978004.81
22,2012-10-19,978027.95,0,55.28,4.0,142.8633629,7.543,2012,10,42,19,1004039.84,1009887.36,921612.53,992108.6649999999
22,2012-10-26,1094422.69,0,57.58,3.917,142.7624113,7.543,2012,10,43,26,978027.95,1004039.84,976479.51,1021594.46
23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,4,17,30,1315023.08,1288823.72,1556627.62,1281924.005
23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,2010,5,18,7,1259414.52,1315023.08,1264434.7,1307203.4
23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,2010,5,19,14,1365552.28,1259414.52,1288823.72,1310761.2425000002
23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,5,20,21,1303055.09,1365552.28,1315023.08,1313861.5425
23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,5,21,28,1327424.28,1303055.09,1259414.52,1391797.5525
23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,6,22,4,1571158.56,1327424.28,1365552.28,1429018.3599999999
23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,6,23,11,1514435.51,1571158.56,1303055.09,1463112.6025
23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,6,24,18,1439432.06,1514435.51,1327424.28,1508183.765
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25,25,1507708.93,1439432.06,1571158.56,1469195.345
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,7,26,2,1415204.88,1507708.93,1514435.51,1477864.7624999997
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,7,27,9,1549113.18,1415204.88,1439432.06,1472390.6925
23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,7,28,16,1417535.78,1549113.18,1507708.93,1448744.4875
23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,7,29,23,1413124.11,1417535.78,1415204.88,1428351.8800000001
23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,2010,7,30,30,1333634.45,1413124.11,1549113.18,1371016.9725000001
23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,8,31,6,1319773.55,1333634.45,1417535.78,1370886.295
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326,2010,8,32,13,1417013.07,1319773.55,1413124.11,1354191.76
23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,2010,8,33,20,1346345.97,1417013.07,1333634.45,1380758.41
23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,2010,8,34,27,1439901.05,1346345.97,1319773.55,1446970.8625
23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,9,35,3,1584623.36,1439901.05,1417013.07,1443997.4024999999
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,9,36,10,1405119.23,1584623.36,1346345.97,1425621.6225
23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,2010,9,37,17,1272842.85,1405119.23,1439901.05,1355429.5050000001
23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,2010,9,38,24,1159132.58,1272842.85,1584623.36,1234037.5775000001
23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,2010,10,39,1,1099055.65,1159132.58,1405119.23,1165235.13
23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,10,40,8,1129909.44,1099055.65,1272842.85,1141987.3375
23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,2010,10,41,15,1179851.68,1129909.44,1159132.58,1132156.6199999999
23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,2010,10,42,22,1119809.71,1179851.68,1099055.65,1144268.6875
23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,2010,10,43,29,1147503.92,1119809.71,1129909.44,1140009.135
23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,11,44,5,1112871.23,1147503.92,1179851.68,1145826.205
23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,11,45,12,1203119.96,1112871.23,1119809.71,1212862.215
23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,2010,11,46,19,1387953.75,1203119.96,1147503.92,1254734.815
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,11,47,26,1314994.32,1387953.75,1112871.23,1494688.27
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,12,48,3,2072685.05,1314994.32,1203119.96,1598164.6324999998
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,12,49,10,1617025.41,2072685.05,1387953.75,1719267.6925
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,50,17,1872365.99,1617025.41,1314994.32,1950162.4825
23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,2010,12,51,24,2238573.48,1872365.99,2072685.05,2115560.495
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,52,31,2734277.1,2238573.48,1617025.41,2003747.605
23,2011-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114,2011,1,1,7,1169773.85,2734277.1,1872365.99,1816164.7275
23,2011-01-14,1016756.1,0,18.2,3.215,132.9510645,5.114,2011,1,2,14,1122034.48,1169773.85,2238573.48,1510710.3825
23,2011-01-21,1110706.06,0,15.58,3.232,133.0285161,5.114,2011,1,3,21,1016756.1,1122034.48,2734277.1,1104817.6225
23,2011-01-28,1083657.61,0,10.91,3.243,133.1059677,5.114,2011,1,4,28,1110706.06,1016756.1,1169773.85,1083288.5625
23,2011-02-04,1159438.53,0,14.5,3.24,133.1834194,5.114,2011,2,5,4,1083657.61,1110706.06,1122034.48,1092639.5750000002
23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,2011,2,6,11,1159438.53,1083657.61,1016756.1,1150897.15
23,2011-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114,2011,2,7,18,1249786.4,1159438.53,1110706.06,1215713.5275
23,2011-02-25,1206917.2,0,17.0,3.281,133.4921429,5.114,2011,2,8,25,1369971.57,1249786.4,1083657.61,1246528.4249999998
23,2011-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,3,9,4,1206917.2,1369971.57,1159438.53,1281965.1125
23,2011-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114,2011,3,10,11,1301185.28,1206917.2,1249786.4,1230029.4
23,2011-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114,2011,3,11,18,1042043.55,1301185.28,1369971.57,1188457.1625
23,2011-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114,2011,3,12,25,1203682.62,1042043.55,1206917.2,1173884.07
23,2011-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781,2011,4,13,1,1148624.83,1203682.62,1301185.28,1144261.4875
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,4,14,8,1182694.95,1148624.83,1042043.55,1195976.095
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,4,15,15,1248901.98,1182694.95,1203682.62,1210975.5675
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2011,4,16,22,1263680.51,1248901.98,1148624.83,1285644.67
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,4,17,29,1447301.24,1263680.51,1182694.95,1283297.7825
23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,5,18,6,1173307.4,1447301.24,1248901.98,1311052.57
23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781,2011,5,19,13,1359921.13,1173307.4,1263680.51,1308861.16
23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,2011,5,20,20,1254914.87,1359921.13,1447301.24,1281440.2374999998
23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,2011,5,21,27,1337617.55,1254914.87,1173307.4,1328599.6825
23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,6,22,3,1361945.18,1337617.55,1359921.13,1379159.8925
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,6,23,10,1562161.97,1361945.18,1254914.87,1427188.19
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,6,24,17,1447028.06,1562161.97,1337617.55,1460414.0099999998
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,6,25,24,1470520.83,1447028.06,1361945.18,1478436.76
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,2011,7,26,1,1434036.18,1470520.83,1562161.97,1461023.1275
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,7,27,8,1492507.44,1434036.18,1447028.06,1444138.125
23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,2011,7,28,15,1379488.05,1492507.44,1470520.83,1416638.0574999999
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,2011,7,29,22,1360520.56,1379488.05,1434036.18,1398665.0125
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,7,30,29,1362144.0,1360520.56,1492507.44,1355480.04
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,8,31,5,1319767.55,1362144.0,1379488.05,1364694.1975
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,2011,8,32,12,1416344.68,1319767.55,1360520.56,1369802.07
23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,2011,8,33,19,1380952.05,1416344.68,1362144.0,1392620.2025000001
23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,2011,8,34,26,1453416.53,1380952.05,1319767.55,1471994.8875000002
23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,9,35,2,1637266.29,1453416.53,1416344.68,1483982.6400000001
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,9,36,9,1464295.69,1637266.29,1380952.05,1494567.1025
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,2011,9,37,16,1423289.9,1464295.69,1453416.53,1444545.2625000002
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,2011,9,38,23,1253329.17,1423289.9,1637266.29,1357499.3925
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,2011,9,39,30,1289082.81,1253329.17,1464295.69,1310324.9325
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,2011,10,40,7,1275597.85,1289082.81,1423289.9,1320377.955
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,2011,10,41,14,1463501.99,1275597.85,1253329.17,1321490.2475
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,2011,10,42,21,1257778.34,1463501.99,1289082.81,1359477.6925000001
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,10,43,28,1441032.59,1257778.34,1275597.85,1392376.22
